Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option
86BVZQ5MATE6T,Haribo: Twin Snakes  - 5 oz Bag (CGD),,,$2.99,Fixed,,$1.30,042238377554,,1,No,Yes,No,,,Snacks - Candy,,,
DS3PY0FS172W0,Everfresh: Cranberry Juice 16 oz Bottle (SSD),,,$2.99,Fixed,,$1.66,076737122568,076737122568,13,No,Yes,No,,,Drinks - Juice,,,
4AJ06K2870XS8,Vintage: Lemon Lime Seltzer 1 Lt (CGD),,,$1.89,Fixed,,$0.82,072521049653,724096,6,No,Yes,No,,,Drinks - Water,,,
BR5J9F4837DF6,Louis Jadot: Beaujolais 750 ml Bottle (RND),,,$13.99,Fixed,,$9.00,084692400249,084692400249,9,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
3Q9Z6PSY65MAA,Pringles: BBQ Chips 5.5 oz Box (CGD),,,$3.99,Fixed,,$2.84,038000183713,742585,1,No,Yes,No,,,Snacks - Chips,,,
CTR7B2MZXXTEG,Annapolis Beer: West Coast Style IPA 12 oz / 6 pk Cans (OBD),,,$13.99,Fixed,,$8.50,732388020706,,2,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
V1JWJNZV4MG4G,Bush's Best: Black Beans 15 oz Can (SGD),,,$1.69,Fixed,,$0.99,039400018803,039400018803,11,No,Yes,No,,,Groceries - Boxed / Canned,,,
892HB2D228ZDY,Calypso: Paradise Punch Lemonade 16 oz Bottle (SSD),,,$2.99,Fixed,,$1.62,079581184041,3100,12,No,Yes,No,,,Drinks - Juice,,,
B6ND1YQHNX3YT,Everfresh: Ruby Red Grapefruit Juice 32 oz Bottle (SSD),,,$4.99,Fixed,,$3.08,076737200556,076737200556,7,No,Yes,No,,,Drinks - Juice,,,
BHGRJGKX0N604,Vitamin Water: XXX-Acai-Blueberry-Pomegranate 20 oz Bottle (CCD),,,$2.69,Fixed,,$1.59,786162002969,156078,4,No,Yes,No,,,Drinks - Water,,,
8PB5Z5DCX14F4,Life Savers: Wild Berries Gummies 7 oz Bag (CGD),,,$3.69,Fixed,,$2.24,019000083449,384081,,No,Yes,No,,,Snacks - Candy,,,
BCXD7XZ65E43T,Magnum Vs: Peach Passion 750ml Bottle(RND),,,$13.49,Fixed,,$8.66,087872638661,,10,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
74XFHD5NHTG9A,Murphy Goode: Sauvignon Blanc 750 ml Bottle (RND),,,$15.49,Fixed,,$9.99,083722880068,847248,5,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
40GHDV5A4NB8W,Joe Tea: Raspberry Tea 20 oz Bottle (RFD),,,$3.09,Fixed,,$1.80,743234000315,258104,9,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
0ECXCR33MV2G8,Nerds: Gummy Clusters Rainbow 5 oz Bag (CGD),,,$3.79,Fixed,,$2.05,079200049065,307504,1,No,Yes,No,,,Snacks - Candy,,,
S7PTVZJT3J29W,My Dads: French Onion Chips 2 oz Bag (RFD),,,$1.99,Fixed,,$1.15,051497414023,137213,15,No,Yes,No,,,Snacks - Chips,,,
0FHXFQS88JNVE,Hostess: Muffin - Blueberry 5.5 oz pk (CGD),,,$2.99,Fixed,,$1.70,888109253738,656140,2,No,Yes,No,,,Snacks,,,
4KAVJ4PK7NH2G,Marlboro: Red Full Flavor Filter Box 100`s Pk (CTD),,,$15.29,Fixed,,$13.28,02836328,114637,17,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,
,,,,,,,,,,,,,,,,,Tobacco Tax,,
CRKYB45WR7A70,Misfits and Mavens: Pinot Grigio 750 ml Bottle (RND),,,$14.49,Fixed,,$9.33,652935100937,6146182,2,No,No,No,,,,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
963ATQ1VQH9NA,Beer Farm: Farmdog - Vienna Lager 12 oz / 6 pk Cans (BFD),,,$14.69,Fixed,,$9.00,656382175555,,3,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
K7PVCEQX3G3B2,Natures Nector: Raspberry Lemonade 1.5 L Bottle (ALD),,,$4.49,Fixed,,$1.89,4099100178494,,,No,Yes,No,,,Drinks - Juice,,,
F34N1QHFNZ93G,Natures Nector: Strawberry Lemonade 1.5 L Bottle (ALD),,,$4.49,Fixed,,$1.89,4099100178500,,,No,Yes,No,,,Drinks - Juice,,,
QQFA00XHYYVQ2,Burman's: Tomato Ketchup 38 oz Bottle (ALD),,,$2.99,Fixed,,$1.69,4099100064841,4099100064834,4,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
PM3VQBRFQ29CE,Barissimo: Guatemala - Medium Roast Ground Coffee 12 oz Bag (ALD),,,$9.69,Fixed,,$5.85,4099100149517,4099100149869,1,No,Yes,No,,,Groceries,,,
H9290WYWCJ9RA,Stonemill: Iodized Salt 26 oz Can (ALD),,,$1.49,Fixed,,$0.67,4099100073454,4099100073454,3,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
P0JZJ48QYW654,Modelo: Especial 12 oz / 6 Pk Bottles (PBD),,,$12.49,Fixed,,$8.30,080660957654,10168,3,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
WM573JNM3Q2B2,Beaumont: Instant Coffee - Regular 8 oz Bottle (ALD),,,$9.99,Fixed,,$5.95,4099100052060,4099100052060,2,No,Yes,No,,,Groceries - Boxed / Canned,,,
Y9ST3VBH3Y6H6,Pringles: Pizza Chips 5.5 oz Box (CGD),,,$3.99,Fixed,,$2.84,038000138638,742056,1,No,Yes,No,,,Snacks - Chips,,,
J0B5AM742D8G8,Frito Lay: Funyuns - Onion Flavored Rings 5 1/4 oz Bag,,,$5.19,Fixed,,$3.83,028400768528,028400763899,1,No,Yes,No,,,Snacks - Chips,,,
VXKJ3EPGR0ZAJ,Barefoot: Merlot 750 ml Bottle (BTD),,,$8.49,Fixed,,$5.33,018341751109,2112449,7,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
S91KHVZV90P5E,Greenbrier: Party Pack Forks 48 ct Pk (DGD),,,$2.99,Fixed,,$1.33,639277858429,,4,No,Yes,No,,,Household - General Products,,,
NZQJSQ5QPYJWT,Health-Ade: Blood Orange Carrot Ginger Kombucha 16 oz Bottle (RFD),,,$4.49,Fixed,,$2.64,851861006164,436102,,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
JR4YCDKGR5RW0,Banquet: Chicken Pot Pie 7 oz Pk (WGD),,,$2.59,Fixed,,$1.00,031000101015,031000101008,11,No,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
TB9FCBS93FA9J,Keebler: Strawberry Wafers 4.4 oz pk (CGD),,,$3.09,Fixed,,$1.80,027800073577,656579,8,No,Yes,No,,,Snacks,,,
7ARJWWWTRVA6W,Pepsi: Schweppes Ginger Ale Single 20 oz Bottle (PCD),,,$2.49,Fixed,,$1.48,078000206401,078000206401,17,No,Yes,No,,,Drinks - Soda,,,
W7Q0TSQYRBR36,Boylan: Grape 12 oz / 4 pk Bottles (SSD),,,$9.69,Fixed,,$5.84,760712070103,,2,No,Yes,No,,,Drinks - Soda,,,
N1TG1TFH26G3W,Hershey's: Reese's Nutrageous 1.66 oz pk (CGD),,,$2.29,Fixed,,$1.28,03400500,387126,15,No,Yes,No,,,Snacks - Candy,,,
ARG6Q3ZBN4D86,Guinness: Baltimore Blonde Golden Ale 12 oz / 6 pk Cans (PBD),,,$13.99,Fixed,,$8.97,083820124507,083820125917,2,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
T8GZ2F8RGVBD0,Smirnoff: Ice Screw Driver 11.2 oz / 6 Pk Bottles (PBD),,,$13.99,Fixed,,$9.19,082000757481,,2,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
P3AFV00RNXDNC,Swan: Isopropyl Alcohol 16 oz Bottle (DGD),,,$3.19,Fixed,,$1.33,308691156106,,5,No,Yes,No,,,Hygiene Products,,,
SRB9PGWV0GQFP,Tony's: Pepperoni Pizza 20.13 oz Pk (WGD),,,$6.29,Fixed,,$3.84,072180637178,,,No,Yes,No,,,Frozen Food,,,
RZZYSKZM71FTE,Folding Pocket Knives Various Types 1 pc ($13.99 to $24.99) (KUD),,,,Variable,,$5.50,,,2,No,No,No,,,Household - General Products,Processing Charge,,
,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,
RZDGK5GZEN4NM,Barissimo: French Roast - Dark Roast Ground Coffee 12 oz Bag (ALD),,,$9.99,Fixed,,$6.05,4099100149548,4099100149548,4,No,Yes,No,,,Groceries,,,
EXGQVJTCQ9J5W,Hershey's: Milk Chocolate with Almonds 1.45 oz (CGD),,,$1.89,Fixed,,$1.01,03424102,03424102,22,No,Yes,No,,,Snacks - Candy,,,
CWNR9K350A550,Greenbrier: Aluminum Foil 25 sqft Box (DGD),,,$3.29,Fixed,,$1.85,639277075673,,2,No,Yes,No,,,Household - General Products,,,
0CF5XD43ESG3J,Pringles: Salt & Vinegar Chips 5.5 oz Box (CGD),,,$3.99,Fixed,,$2.84,038000138607,742064,1,No,Yes,No,,,Snacks - Chips,,,
CFRM4S3GPWYX8,Pepto-Bismol: Single Chewables 4 ct pk (KUD),,,$1.99,Fixed,,$1.16,655708019030,655708019030,32,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
JFBAWAP4JBN9P,Alka-Seltzer: Original Singles 2 ct pk (KUD),,,$1.39,Fixed,,$0.31,016500514473,016500514473,48,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
DS5B03TB8NR0W,Halls: Strawberry Menthol Drops 9 ct pk,,,$1.89,Fixed,,$1.05,312546623682,509836,20,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
TTVNVH9J3RRQA,Excedrin: Migrain Singles 2 ct pk (KUD),,,$1.59,Fixed,,$0.41,,,50,No,Yes,No,,,Medicine / Vitamins,,,
GAKJHR0D5MJ9G,Liquid Death: Berry It Alive Sparkling Water 16.9 oz Can (WZD),,,$2.49,Fixed,,$1.47,850031700000,850031700215,,No,Yes,No,,,Drinks - Water,,,
2Z415W8S4KDS4,Liquid Death: Convicted Melon 16.9 oz Can (WZD),,,$2.69,Fixed,,$1.47,850031700246,99766,,No,Yes,No,,,Drinks - Water,,,
5MW705G7A953C,The Seeker: Sauvignon Blanc 750 ml Bottle (RND),,,$14.99,Fixed,,$9.69,084692469048,,6,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
TDMNJX3T9CFNT,Carmel Road: Sauvignon Blanc 750 ml Bottle (RND),,,$15.49,Fixed,,$9.99,748284003019,,13,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
D6W28939NVCC8,M8: Dockers Lager Beer 12 oz / 6 pk Cans (OBD),,,$13.99,Fixed,,$8.50,198168629512,,3,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
HTVX88FK2FAHE,Troegs: Mad Elf  Holiday Ale 12 Oz / 4 Pk Cans(WZD),,,$11.79,Fixed,,$7.56,637704077702,07005,3,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
7WJ9G9B8GRK2Y,Arnold Palmer: Spiked Half&Half 24 Oz Beer (PBD),,,$4.49,Fixed,,$2.62,613008748296,39178,10,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
1RQ5V7Q90AQTM,Cayman Jack: Paloma 11.2 oz / 6 Pk Bottles (PBD),,,$14.49,Fixed,,$9.20,815829011911,64088,6,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
VVXBCBDPDJHBE,Victory: Golden Monkey Belgian Triple Ale 12 oz / 6 pk Bottles (WZD),,,$15.49,Fixed,,$10.00,630279465066,00834,4,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
RHS9V3VSQGBC6,Aleve: Singles NSAID Tablets 220 mg 2 ct pk (KUD),,,$1.39,Fixed,,$0.48,852682508417,,29,No,No,No,,,Medicine / Vitamins,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
H2BPNCGTVCZBP,Joe Tea: Peach Tea 20 oz Bottle (RFD),,,$3.19,Fixed,,$1.99,743234000681,258102,24,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
MJH7DGGSQBGNJ,Beringer Bros: Chardonnay - Bourbon Aged 750 ml Bottle (BTD),,,$16.49,Fixed,,$10.66,089819720255,089819720255,3,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
Q90QP8ZCV5ZQ6,Hostess Halloween Scary Cakes 3.17 Oz(CGD),,,$2.49,Fixed,,$1.46,888109012694,888109250652,6,No,Yes,No,,,Snacks - Candy,,,
00BWDE36CH054,A & W: Root Beer 20 oz Bottle (CGD),,,$2.39,Fixed,,$1.14,078000052404,728097,8,No,Yes,No,,,Drinks - Soda,,,
TYY3H9H7RQ09Y,Friendly Farms: Whipped Dairy Topping 13 oz Can (ALD),,,$3.99,Fixed,,$2.19,4099100106244,4061462176418,2,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
KBEWKQRG749MP,Edys: Nestle Cookie Dough Toll House Ice Cream Pint Tub (GPD),,,$4.59,Fixed,,$2.63,041548702698,122130191,9,No,Yes,No,,,Ice Cream Products,,,
5DAFKHYBH5CE6,Little Debbie: Strawberry Shortcake Ice Cream Pint Tub (GPD),,,$4.99,Fixed,,$3.00,850034580050,179130195,10,No,Yes,No,,,Ice Cream Products,,,
12QY3P20BXEQM,Oskar Blues: Hazy Blues Juicy IPA 12 oz / 6 pk Cans (WZD),,,$12.99,Fixed,,$8.50,819942001866,,1,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
3PT07GBZ1RM5P,Kelloggs: Cocoa Krispies Cereal 2.3 oz Cup (CGD),,,$2.49,Fixed,,$1.25,038000094569,626598,7,No,Yes,No,,,Groceries - Cereal,,,
30F1QBT6121WP,Pringles: Original Chips 2.3 oz Box (CGD),,,$1.99,Fixed,,$1.19,038000845246,639054,8,No,Yes,No,,,Snacks - Chips,,,
CH42S5178PH3Y,Starkist: Chunk Light Tuna In Water 5 oz Can (SGD),,,$2.99,Fixed,,$0.91,08067308,327968,13,No,Yes,No,,,Groceries - Boxed / Canned,,,
WJKTW9ZX9TCAY,Beach Juice: Strawberry Guava Lemonade Sugarfree 16.9 FL oz (PBD),,,$4.39,Fixed,,$2.66,085000039588,65210,15,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
QY3JJZY98YQ6A,Calypso: Southern Peach Lemonade 16 oz Bottle (SSD),,,$2.99,Fixed,,$1.62,079581184034,3110,10,No,Yes,No,,,Drinks - Juice,,,
YJQXVQYKBTE40,Ne-Mo's: Lemon Pound Cake Slice 4 oz pk (CGD),,,$2.99,Fixed,,$1.76,076064090127,612390,4,No,Yes,No,,,Snacks,,,
ENT39GA465F5J,Avery: BrightPeak IPA 12 Oz/6 Pk Cans (BBD),,,$15.99,Fixed,,$10.35,796363041711,112803,3,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
GS6BVTN729Z1E,Olipop: Doctor Goodwin 12 oz Can (RFD),,,$2.69,Fixed,,$1.56,850027702209,478111,12,No,Yes,No,,,Drinks - Soda,,,
X4T3C8NEK9BRP,Pro Silk: Shampoo 32 oz Bottle (DGD),,,$3.99,Fixed,,$1.33,875010001756,839294562853,3,No,Yes,No,,,Hygiene Products,,,
2QG1KMA1XGXG4,Axe: Young Deodorant Bodyspray 150 ml Can (KUD),,,$5.29,Fixed,,$3.10,7506306226722,,1,No,Yes,No,,,Hygiene Products,,,
0Z8EHNNAQWG58,Beatbox: Blueberry Lemonade 500 ml Box (WZD),,,$4.99,Fixed,,$3.00,850059195352,15617,13,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
KKCWGG1VRWJ12,Wrigley's: Juicy Fruit Slim Pack Gum 15 ct pk (CGD),,,$1.99,Fixed,,$1.08,02266707,373373,4,No,Yes,No,,,Hygiene Products,,,
4A9SAP6Q837XW,Planters: Salted Cashews 2.25 oz Bag (CGD),,,$2.99,Fixed,,$1.65,029000010260,634816,10,No,Yes,No,,,Snacks - Nuts,,,
S56EFAKPV8Z1J,Corona: Extra 12 oz / 12 Pk Bottles (PBD),,,$24.79,Fixed,,$16.45,080660956152,10159,9,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
22QHTZ7QB3DWW,Everfresh: Lemonade Juice 16 oz Bottle (SSD),,,$2.89,Fixed,,$1.66,076737122438,076737122438,9,No,Yes,No,,,Drinks - Juice,,,
RPBC541AHT7VM,Lagunitas: Regular IPA 12 oz / 6 pk Cans (WZD),,,$12.99,Fixed,,$8.50,723830046122,52497,4,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
WFGN20G4F95HJ,Troegs: Perpetual IPA 12 oz / 6 Pk Bottles (WZD),,,$14.49,Fixed,,$9.27,637704062517,00722,6,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
507TZ09JP9JW0,Victory: Golden Monkey - Tall Can 19.2 oz / Single (WZD),,,$3.49,Fixed,,$2.09,630279465516,01435,29,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
PJZEYX89FN4K6,Liquid Death: Mountain Water 16.9 oz Can (WZD),,,$2.29,Fixed,,$1.34,850031700079,99759,37,No,Yes,No,,,Drinks - Water,,,
GG2S9VPEEMMHM,Jolly Rancher: Hard Candy - Tropical 6.5 oz Pk (CGD),,,$3.79,Fixed,,$2.46,010700702685,309179,2,No,Yes,No,,,Snacks - Candy,,,
W19A2QPTTS5ST,Hershey's: Reese's Peanut Butter Pieces 4.8 oz Bag (CGD),,,$4.89,Fixed,,$2.65,034000116430,320465,,No,Yes,No,,,Snacks - Candy,,,
2NXR94G5DDEX2,Josh Cellars: Merlot 750 ml Bottle (BTD),,,$19.99,Fixed,,$11.99,857744011157,857744011157,7,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
093JZ3H2NP5FW,Chapstick: Moisturizer Lip Balm 0.15 oz Stick (KUD),,,$2.19,Fixed,,$1.41,305730705516,,26,No,Yes,No,,,Hygiene Products,,,
,,,,,,,,,,,,,,,,Quick Items,,,
PDE7872ZFRVYE,Carlini: Pure Canola Oil 48 oz Bottle (ALD),,,$5.99,Fixed,,$3.45,4099100122480,4099100122480,6,No,Yes,No,,,Groceries,,,
XFFHR2WJMKFX0,Stonemill: Garlic Powder 3.12 oz Bottle (ALD),,,$2.49,Fixed,,$1.09,4099100169324,4099100169324,4,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
F6N7CX0C2YV3J,Everfresh: Cranberry Apple Juice 32 oz Bottle (SSD),,,$5.39,Fixed,,$3.08,076737108173,076737108173,14,No,Yes,No,,,Drinks - Juice,,,
FG3E37X84758A,Reggano: Spaghetti Pasta 32 oz Box (ALD),,,$4.49,Fixed,,$2.09,4099100068863,,3,No,Yes,No,,,Groceries - Boxed / Canned,,,
FBRPN8WYPDC6R,Heineken: Zero - Alcohol Free 11.2 oz / 6 Pk Bottles (PBD),,,$13.29,Fixed,,$8.92,072890006219,42855,1,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
ZXCRG2ZQS4RAW,La Crema: Pinot Noir 750 ml Bottle (RND),,,$22.99,Fixed,,$14.69,049331010968,https://jfw.to/r/2,9,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
ATBYNKB101972,Josh Cellars: Zinfandel 750 ml Bottle (BTD),,,$19.99,Fixed,,$12.66,031259049229,,8,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
8YY43DMQEWDT6,Ferrero: Baby Ruth Caramel Peanut Bar 1.9 oz pk (CGD),,,$1.99,Fixed,,$1.17,099900625468,305847,21,No,Yes,No,,,Snacks - Candy,,,
YKSAFTZ2GN8FR,Victory: Sour Monkey - Tall Can 19.2 oz / Single (WZD),,,$3.49,Fixed,,$2.10,630279776513,01440,27,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
4E8NBSKZ13E8W,Starbucks: Doubleshot Vanilla 15 oz Can (PCD),,,$4.99,Fixed,,$2.96,012000028496,012000028496,12,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
J5XAY91C47Z8Y,Banquet: Backyard BBQ Meal 10.45 oz Pk (WGD),,,$3.39,Fixed,,$1.48,031000007386,,5,No,No,No,,,Frozen Food,Processing Charge,,
,,,,,,,,,,,,,,,,,Retail Tax,,
DZN0W8PADQ5TC,Beatbox: Blue Razzberry 500 ml Box (WZD),,,$4.99,Fixed,,$3.00,851133006137,15603,10,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
7CW5V1QHCGJEJ,Bon Appetit: Bear Claw 5 oz Pk (CGD),,,$2.99,Fixed,,$1.82,035751111071,655415,6,No,Yes,No,,,Snacks,,,
G0KN6DJ77CNWJ,Carlini: Olive Oil Cooking Spray 8 oz Can (ALD),,,$8.49,Fixed,,$4.85,4099100027242,,5,No,Yes,No,,,Groceries - Baking,,,
527395K4T0DCC,Francis Coppola: Merlot Blue Label 750 ml Bottle (RND),,,$17.49,Fixed,,$11.35,739958974100,739958974100,8,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
6424MYC4QEAP2,Sea Sun: Pinot Nior 750 ml Bottle (RND),,,$16.49,Fixed,,$10.69,710909760102,,6,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
H6D52AH1GZA3R,Sutter Home: Pinot Grigio 4/187 ml Bottles Pack (RND),,,$9.99,Fixed,,$6.32,085200118755,085200118755,8,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
9JXYBEZEQJK8C,Cayman Jack:Strawberry Margarita 11.2 oz / 6 Pk Bottle (PBD),,,$14.49,Fixed,,$9.19,815829011898,64067,5,No,No,No,,,,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
Y147B3DT19G1C,Keebler: Cheese & Cheddar 1.8 oz pk (CGD),,,$1.29,Fixed,,$0.61,030100211488,357780,19,No,Yes,No,,,Snacks,,,
7PMPSDYQ78DKP,Frito Lay: Sun Chips - Garden Salsa Chips 7 oz Bag,,,$4.99,Fixed,,$3.67,028400147408,14740,,No,Yes,No,,,,,,
2WS2S3A6FNX44,Teapigs: Tea Darjeeling Earl Grey 15 ct Box (RFD),,,$10.99,Fixed,,$6.79,814910010178,814910010178,3,No,Yes,No,,,Drinks - Energy / Coffee / Tea / Dairy Free,,,
M0H1HX68VDYR2,Planters: Salted Cashews 3 oz Bag (CGD),,,$2.99,Fixed,,$1.93,029000074361,332031,2,No,Yes,No,,,,,,
G48FW0YGPJPEM,Guinness: Draught - Stout 14.9 oz / 4 Pk Cans (PBD),,,$10.99,Fixed,,$7.13,083820123609,10326,1,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
RBS8RPKDZ36YW,Twisted Tea: Half & Half - Hard Iced Tea 12 oz / 6 Pk Bottles (PBD),,,$13.99,Fixed,,$9.19,087692751021,11138,3,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
FHN9QYKNSM9ST,Hershey's: Heath Toffee Bar 1.4 oz (CGD),,,$2.39,Fixed,,$1.28,010700060808,390609,18,No,Yes,No,,,Snacks - Candy,,,
NK62H8TJQPDMW,Nissin: Chow Mein - Chicken Flavor 4 oz Pk (CGD),,,$2.49,Fixed,,$1.37,070662087213,727354,13,No,Yes,No,,,Groceries - Boxed / Canned,,,
K467WXJX3V3CG,Stiller's Soda: Shirley Temple 12 Oz Can (RFD),,,$2.79,Fixed,,$1.60,860013613129,253000,10,No,Yes,No,,,Drinks - Soda,,,
9GCV84WPKS958,Frito Lay: Sun Chips - Harvest Cheddar Chips 2 1/2 oz Bag,,,$2.69,Fixed,,$1.88,028400768252,12441700,2,No,Yes,No,,,Snacks - Chips,,,
1R7WJ2XJ4KF6T,Josh Cellars: Sauvignon Blanc 750 ml Bottle (BTD),,,$19.99,Fixed,,$12.66,031259046976,9166959,3,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
6XPSB0RJMG0XY,Linganore: Mountain Red - Sweet Red 750 ml Bottle (RND),,,$18.49,Fixed,,$11.69,785206001425,,3,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
YP00HBXMTBTRG,Falesco: Vitiano Rosso 750 ml Bottle (RND),,,$12.49,Fixed,,$7.99,085200022519,085200022519,11,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
VSPVA57G16S4P,Hershey's: Reese's Dipped Animal Crackets 4.25 oz Bag (CGD),,,$3.89,Fixed,,$2.14,034000217533,656090,8,No,Yes,No,,,Snacks,,,
GPPZFXDE9JFTE,Flying Dog: Double Dog Double IPA - Tall Can 19.2 oz / Single (PBD),,,$4.29,Fixed,,$2.61,786243573005,68055,19,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
V15473BZ9FQSA,Stonemill: Pure Vanilla Extract 2 oz Bottle (ALD),,,$5.99,Fixed,,$2.99,4099100076028,,2,No,Yes,No,,,Groceries - Condiments / Sauces / Spices,,,
G9Y34AWA50RP6,Red Stripe: Jamaican Lager 11.2 oz / 6 Pk Bottles (PBD),,,$11.99,Fixed,,$7.97,083820567939,14316,3,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,
,,,,,,,,,,,,,,,,,Alcohol Tax,,
